Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Randomise questionnaire elements?;END QUESTIONNAIRE
1;1673733781651;14/01/2023 22:03:01;1673733781454;0;14/01/2023 22:03:01;74063;38;questionnaire-hinf;;26393097;cy83kipb;7788834;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.1;1470x956;1470x840;Social Task Done;;;Information Sheet;7;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;Social Task Done;No;42719
1;1673733917360;14/01/2023 22:05:17;1673733917354;0;14/01/2023 22:05:17;74063;38;questionnaire-hinf;;26393131;z7sxx0r3;7788845;;live;;;mobile;Google Pixel 6a;Android 13;Chrome 108.0.0.0;412x915;412x742;CEQ_done_no_cannabis;;;Information Sheet;7;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;40102
1;1673736010458;14/01/2023 22:40:10;1673736010303;0;14/01/2023 22:40:10;74063;38;questionnaire-hinf;;26393419;4e8a0k65;7788920;;live;;;mobile;Apple iPhone;iOS 16.2;Instagram 265.0.0.13.302;375x812;375x636;CEQ_done_no_cannabis;;;Information Sheet;7;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;20490
1;1673776949774;15/01/2023 10:02:29;1673776949663;2;15/01/2023 12:02:29;74063;38;questionnaire-hinf;;26395291;nqol9jxt;7790104;;complete;;;mobile;Apple iPhone;iOS 15.6;Mobile Safari 15.6;414x896;414x712;Space Task Done;;;Information Sheet;7;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;74290
1;1673814534593;15/01/2023 20:28:54;1673814536064;0;15/01/2023 20:28:56;74063;38;questionnaire-hinf;;26402055;s3n5lxpq;7791595;;live;;;mobile;Google Pixel 6a;Android 13;Chrome 108.0.0.0;412x915;412x742;Social Task Done;;;Information Sheet;7;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;Social Task Done;No;5630
1;1673859785731;16/01/2023 09:03:05;1673859785597;0;16/01/2023 09:03:05;74063;38;questionnaire-hinf;;26405390;52ytrcbq;7792389;;live;;;mobile;Apple iPhone;iOS 14.6;Mobile Safari 14.1.1;414x736;414x622;CEQ_done_no_cannabis;;;Information Sheet;7;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;3415
1;1673898564753;16/01/2023 19:49:24;1673898564543;5.5;17/01/2023 01:19:24;74063;38;questionnaire-hinf;;26421309;zsqnf0zu;7797549;;live;;;mobile;undefined M2101K7BI;Android 12;Chrome 108.0.0.0;393x873;393x767;Space_Task_Done;;;Information Sheet;7;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;;right_age;Space Task First;;;No;2807
1;1673936682471;17/01/2023 06:24:42;1673936681295;5.5;17/01/2023 11:54:41;74063;38;questionnaire-hinf;;26425942;pivm1up0;7799074;;complete;;;mobile;undefined undefined;Android 9;Firefox 87.0;360x760;360x630;Space Task Done;;;Information Sheet;7;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;88120
1;1673937597915;17/01/2023 06:39:57;1673937599237;5.5;17/01/2023 12:09:59;74063;38;questionnaire-hinf;;26426072;gslco6wl;7799111;;complete;;;mobile;Realme RMX2189;Android 11;Chrome 99.0.4844.58;360x800;360x668;Space Task Done;;;Information Sheet;7;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;3251
1;1673941592549;17/01/2023 07:46:32;1673941588222;5.5;17/01/2023 13:16:28;74063;38;questionnaire-hinf;;26426542;ymg6kpzg;7799312;;live;;;mobile;undefined undefined;Android 9;Firefox 89.0;360x760;360x632;Social Task Done;;;Information Sheet;7;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;Social Task Done;No;9802
